,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0,Unnamed: 0.1,Season,LowerTeamID,HigherTeamID,Target,avgOffRtg_LowerTeamID,avgDefRtg_LowerTeamID,avgNetRtg_LowerTeamID,avgeFG_LowerTeamID,avgTOV_LowerTeamID,avgReb_LowerTeamID,AvgWin_LowerTeamID,Elo_LowerTeamID,Margin_LowerTeamID,Seed_LowerTeamID,avgOffRtg_HigherTeamID,avgDefRtg_HigherTeamID,avgNetRtg_HigherTeamID,avgeFG_HigherTeamID,avgTOV_HigherTeamID,avgReb_HigherTeamID,AvgWin_HigherTeamID,Elo_HigherTeamID,Margin_HigherTeamID,Seed_HigherTeamID,EloDiff,OffRtgDIff,DefRtgDiff,NetRtgDiff,TOVDiff,RebDiff,eFGDiff,SeedDiff,WinDiff,MarginDiff,interaction,ESQUARE,SeedGap,EloGap,SeedProduct,OffvsDefLow,OffvsDefHi,eFGMatchupLow,eFGMatchupHi,MarginSQ,Tempo_Lower,TeamID_Higher,Tempo_Higher,TempoDiff,TempoGap,MatchupAdv,NetRtgSquared,TeamID_Lower,MarginStd_Lower,OffRtgStd_Lower,MarginStd_Higher,OffRtgStd_Higher,MarginStdDiff,OffRtgDiff,NetMatchup_LH,NetMatchup_HL
2078,2078,2078,2078,2078,2019,3124,3323,1,1.110839,0.767044,0.343795,0.525528,0.180115,0.607013,0.96875,1733.0,830,1,1.16933,0.856434,0.312896,0.555771,0.188405,0.565319,0.909091,1717.0,825,1,15.0,-0.058491,-0.089391,0.0309,-0.00829,0.041695,-0.030243,0,0.059659,5,0.0,225.0,0,15.0,1,0.254405,0.402286,-0.030243,0.030243,25,72.19375,3323,76.109848,-3.916098,3.916098,-0.147881,0.000955,3124,17.39102,0.138032,15.945219,0.127081,1.445801,0.010951,0.030899,-0.030899
2079,2079,2079,2079,2079,2021,3124,3238,1,1.069652,0.719116,0.350536,0.510527,0.213256,0.641705,0.925926,1681.0,732,2,0.951288,0.806834,0.144453,0.466799,0.235321,0.57592,0.782609,1608.0,227,15,73.0,0.118364,-0.087719,0.206083,-0.022065,0.065785,0.043728,-13,0.143317,505,949.0,5329.0,13,73.0,30,0.262818,0.232172,0.043728,-0.043728,255025,76.119444,3238,72.888043,3.231401,3.231401,0.030646,0.04247,3124,23.133947,0.166688,18.186669,0.149364,4.947277,0.017324,0.206083,-0.206083
2080,2080,2080,2080,2080,2021,3163,3219,1,1.114524,0.690983,0.423542,0.569954,0.190044,0.599232,0.96,1679.0,788,1,0.999472,0.854034,0.145438,0.52113,0.184759,0.479227,0.769231,1600.0,258,16,79.0,0.115052,-0.163052,0.278104,0.005285,0.120005,0.048824,-15,0.190769,530,1185.0,6241.0,15,79.0,16,0.26049,0.308489,0.048824,-0.048824,280900,73.708,3219,71.860577,1.847423,1.847423,-0.047999,0.077342,3163,16.268886,0.152586,14.410893,0.153915,1.857993,-0.001329,0.278104,-0.278104
2081,2081,2081,2081,2081,2021,3210,3372,1,0.956945,0.891151,0.065794,0.473467,0.175098,0.522653,0.652174,1559.0,97,5,1.069157,0.706567,0.36259,0.554603,0.212689,0.539665,0.916667,1648.0,689,12,-89.0,-0.112212,0.184584,-0.296796,-0.037591,-0.017012,-0.081136,-7,-0.264493,-592,-623.0,7921.0,7,89.0,60,0.250378,0.178006,-0.081136,0.081136,350464,69.073913,3372,74.928125,-5.854212,5.854212,0.072372,0.088088,3210,12.823829,0.133648,21.173156,0.197323,-8.349327,-0.063676,-0.296796,0.296796
2082,2082,2082,2082,2082,2021,3141,3234,0,1.062686,0.997791,0.064894,0.542155,0.180771,0.504149,0.692308,1584.0,106,12,1.140815,1.041318,0.099497,0.597364,0.185136,0.500515,0.666667,1578.0,165,5,6.0,-0.078129,-0.043526,-0.034603,-0.004365,0.003635,-0.055209,7,0.025641,-59,42.0,36.0,7,6.0,60,0.021368,0.143024,-0.055209,0.055209,3481,73.488462,3234,76.090741,-2.602279,2.602279,-0.121656,0.001197,3141,12.670984,0.106857,14.175638,0.115488,-1.504654,-0.008631,-0.034603,0.034603
2083,2083,2083,2083,2083,2021,3226,3246,0,0.994883,0.814739,0.180145,0.508489,0.195942,0.549486,0.875,1637.0,291,13,1.015856,0.916494,0.099362,0.491865,0.167896,0.494748,0.68,1573.0,182,4,64.0,-0.020973,-0.101756,0.080783,0.028046,0.054738,0.016623,9,0.195,109,576.0,4096.0,9,64.0,52,0.078389,0.201117,0.016624,-0.016624,11881,72.027083,3246,72.003,0.024083,0.024083,-0.122728,0.006526,3226,12.989335,0.139743,18.379155,0.153536,-5.38982,-0.013793,0.080783,-0.080783
2084,2084,2084,2084,2084,2021,3195,3276,0,1.082887,0.788956,0.293931,0.549856,0.139936,0.496277,0.923077,1658.0,578,11,1.014257,0.89087,0.123387,0.492646,0.205836,0.589718,0.736842,1571.0,197,6,87.0,0.06863,-0.101915,0.170545,-0.0659,-0.093441,0.05721,5,0.186235,381,435.0,7569.0,5,87.0,66,0.192017,0.225301,0.05721,-0.05721,145161,75.5875,3276,73.784211,1.803289,1.803289,-0.033284,0.029086,3195,17.135478,0.165307,19.368389,0.159689,-2.232911,0.005618,0.170544,-0.170544
2085,2085,2085,2085,2085,2021,3299,3301,0,0.921811,0.701796,0.220015,0.436625,0.21601,0.527126,0.866667,1586.0,255,16,1.055005,0.846516,0.208489,0.524423,0.169061,0.555939,0.909091,1651.0,347,1,-65.0,-0.133194,-0.14472,0.011525,0.046949,-0.028812,-0.087799,15,-0.042424,-92,-975.0,4225.0,15,65.0,16,0.075295,0.353209,-0.087798,0.087798,8464,76.698333,3301,73.205682,3.492652,3.492652,-0.277914,0.000133,3299,15.226856,0.169801,14.963231,0.138199,0.263625,0.031602,0.011526,-0.011526
2086,2086,2086,2086,2086,2021,3329,3448,1,0.958435,0.830348,0.128087,0.477643,0.17307,0.514176,0.692308,1581.0,234,8,0.943002,0.963066,-0.020065,0.462957,0.178941,0.485609,0.5,1511.0,-29,9,70.0,0.015434,-0.132718,0.148152,-0.005871,0.028566,0.014686,-1,0.192308,263,70.0,4900.0,1,70.0,72,-0.004631,0.112654,0.014686,-0.014686,69169,74.183654,3448,70.645833,3.537821,3.537821,-0.117285,0.021949,3329,15.304901,0.153903,11.397861,0.127498,3.90704,0.026405,0.148152,-0.148152
2087,2087,2087,2087,2087,2021,3199,3333,0,0.901934,0.899035,0.002899,0.450419,0.202932,0.499795,0.555556,1527.0,14,9,1.007475,0.967188,0.040287,0.529792,0.191654,0.521597,0.588235,1540.0,23,8,-13.0,-0.105541,-0.068153,-0.037388,0.011279,-0.021802,-0.079373,1,-0.03268,-9,-13.0,169.0,1,13.0,72,-0.065254,0.10844,-0.079373,0.079373,81,72.577778,3333,70.930882,1.646895,1.646895,-0.173694,0.001398,3199,12.758183,0.091566,17.363544,0.198335,-4.60536,-0.106769,-0.037388,0.037388
2088,2088,2088,2088,2088,2021,3273,3376,0,0.966374,0.84425,0.122124,0.43919,0.143328,0.497553,0.75,1586.0,191,16,1.012902,0.791461,0.221441,0.472788,0.182997,0.597715,0.846154,1651.0,455,1,-65.0,-0.046528,0.052789,-0.099317,-0.03967,-0.100162,-0.033598,15,-0.096154,-264,-975.0,4225.0,15,65.0,16,0.174913,0.168652,-0.033598,0.033598,69696,71.182292,3376,75.783654,-4.601362,4.601362,0.006261,0.009864,3273,16.230618,0.129184,21.453671,0.193836,-5.223053,-0.064651,-0.099317,0.099317
2089,2089,2089,2089,2089,2021,3378,3450,1,0.958461,0.787924,0.170537,0.435469,0.193336,0.56064,0.857143,1624.0,238,8,0.904213,0.916906,-0.012692,0.44949,0.202415,0.493207,0.521739,1507.0,-1,9,117.0,0.054247,-0.128982,0.183229,-0.009079,0.067433,-0.014022,-1,0.335404,239,117.0,13689.0,1,117.0,72,0.041555,0.116289,-0.014021,0.014021,57121,68.511905,3450,70.615217,-2.103313,2.103313,-0.074734,0.033573,3378,14.961061,0.14107,12.249224,0.142468,2.711837,-0.001398,0.183229,-0.183229
2090,2090,2090,2090,2090,2021,3390,3430,1,1.105449,0.743247,0.362203,0.532336,0.172294,0.589029,0.925926,1675.0,694,1,0.898627,0.85593,0.042697,0.467692,0.235398,0.533207,0.666667,1542.0,59,16,132.0,0.206822,-0.112684,0.319506,-0.063104,0.055822,0.064644,-15,0.259259,635,1980.0,17424.0,15,132.0,16,0.249519,0.15538,0.064644,-0.064644,403225,70.851852,3430,68.416667,2.435185,2.435185,0.094139,0.102084,3390,17.112332,0.130587,11.323092,0.085877,5.78924,0.04471,0.319506,-0.319506
2091,2091,2091,2091,2091,2021,3355,3393,0,0.995528,0.861323,0.134205,0.487447,0.18823,0.526018,0.875,1627.0,244,9,0.956007,0.929832,0.026174,0.474515,0.213015,0.524577,0.619048,1547.0,60,8,81.0,0.039521,-0.06851,0.108031,-0.024785,0.001442,0.012931,1,0.255952,184,81.0,6561.0,1,81.0,72,0.065696,0.094684,0.012932,-0.012932,33856,70.797917,3393,75.604762,-4.806845,4.806845,-0.028988,0.011671,3355,10.961064,0.159333,14.619459,0.157751,-3.658394,0.001582,0.108031,-0.108031
2092,2092,2092,2092,2092,2021,3292,3397,0,1.010633,0.94066,0.069974,0.472128,0.148096,0.486609,0.708333,1581.0,118,14,0.975005,0.836811,0.138194,0.479064,0.218417,0.590238,0.695652,1581.0,224,3,0.0,0.035629,0.103849,-0.06822,-0.07032,-0.103629,-0.006936,11,0.012681,-106,0.0,0.0,11,0.0,42,0.173822,0.034345,-0.006936,0.006936,11236,73.701042,3397,73.941304,-0.240263,0.240263,0.139477,0.004654,3292,12.444369,0.12906,16.133583,0.143845,-3.689214,-0.014785,-0.06822,0.06822
2093,2093,2093,2093,2093,2021,3266,3439,0,0.989933,0.848599,0.141334,0.493572,0.20683,0.569638,0.76,1600.0,235,10,1.002889,0.8877,0.115188,0.510062,0.184297,0.515789,0.608696,1548.0,186,7,52.0,-0.012956,-0.039102,0.026146,0.022533,0.053849,-0.01649,3,0.151304,49,156.0,2704.0,3,52.0,70,0.102233,0.15429,-0.01649,0.01649,2401,71.545,3439,73.038043,-1.493043,1.493043,-0.052057,0.000684,3266,19.142013,0.185534,13.607862,0.139272,5.534151,0.046262,0.026146,-0.026146
2094,2094,2094,2094,2094,2021,3250,3452,0,0.968237,0.903064,0.065173,0.482536,0.1573,0.479635,0.642857,1538.0,73,13,0.981086,0.895597,0.085489,0.487491,0.193834,0.523773,0.777778,1612.0,176,4,-74.0,-0.012849,0.007466,-0.020315,-0.036534,-0.044138,-0.004954,9,-0.134921,-103,-666.0,5476.0,9,74.0,52,0.07264,0.078022,-0.004955,0.004955,10609,75.214286,3452,74.180556,1.03373,1.03373,-0.005382,0.000413,3250,12.577015,0.114753,15.214796,0.147905,-2.637781,-0.033153,-0.020316,0.020316
2095,2095,2095,2095,2095,2021,3104,3314,1,1.035498,0.96446,0.071038,0.505322,0.177075,0.507578,0.64,1552.0,119,7,0.981371,0.891208,0.090163,0.465761,0.169113,0.542743,0.565217,1531.0,186,10,21.0,0.054127,0.073252,-0.019125,0.007963,-0.035165,0.039562,-3,0.074783,-67,63.0,441.0,3,21.0,70,0.14429,0.016911,0.039561,-0.039561,4489,72.491,3314,76.198913,-3.707913,3.707913,0.127379,0.000366,3104,17.486376,0.154789,22.673399,0.173988,-5.187023,-0.019199,-0.019125,0.019125
2096,2096,2096,2096,2096,2021,3112,3392,1,0.936438,0.78435,0.152087,0.456088,0.173497,0.506599,0.761905,1582.0,221,3,0.911585,0.758748,0.152837,0.451249,0.228683,0.55528,0.75,1585.0,192,14,-3.0,0.024853,0.025602,-0.000749,-0.055186,-0.048682,0.004838,-11,0.011905,29,-33.0,9.0,11,3.0,42,0.17769,0.127235,0.004839,-0.004839,841,71.194048,3392,66.4875,4.706548,4.706548,0.050455,1e-06,3112,17.491767,0.159787,10.951568,0.138153,6.540199,0.021634,-0.00075,0.00075
2097,2097,2097,2097,2097,2021,3125,3211,1,1.036724,0.852556,0.184168,0.517305,0.194261,0.503717,0.8,1621.0,308,12,1.049462,0.811417,0.238045,0.520294,0.209761,0.619216,0.884615,1653.0,431,5,-32.0,-0.012738,0.041139,-0.053877,-0.0155,-0.115499,-0.002989,7,-0.084615,-123,-224.0,1024.0,7,32.0,60,0.225307,0.196906,-0.002989,0.002989,15129,68.053,3211,68.0875,-0.0345,0.0345,0.028401,0.002903,3125,15.347964,0.138568,14.148281,0.162366,1.199683,-0.023798,-0.053877,0.053877
2098,2098,2098,2098,2098,2021,3140,3353,1,0.985304,0.851553,0.133751,0.508294,0.196043,0.52544,0.782609,1599.0,233,11,1.092799,0.829541,0.263258,0.52783,0.180093,0.537562,0.777778,1584.0,333,6,15.0,-0.107495,0.022012,-0.129507,0.01595,-0.012122,-0.019536,5,0.004831,-100,75.0,225.0,5,15.0,66,0.155763,0.241246,-0.019536,0.019536,10000,70.066304,3353,69.175,0.891304,0.891304,-0.085483,0.016772,3140,13.70237,0.129063,21.574086,0.154179,-7.871716,-0.025116,-0.129507,0.129507
2099,2099,2099,2099,2099,2021,3180,3208,0,0.946065,0.862783,0.083282,0.456386,0.167276,0.445987,0.636364,1556.0,93,14,0.955261,0.802035,0.153226,0.48056,0.218778,0.544566,0.769231,1614.0,296,3,-58.0,-0.009196,0.060748,-0.069944,-0.051502,-0.098579,-0.024173,11,-0.132867,-203,-638.0,3364.0,11,58.0,42,0.14403,0.092478,-0.024174,0.024174,41209,65.125,3208,75.647115,-10.522115,10.522115,0.051552,0.004892,3180,11.799644,0.134502,16.598981,0.16834,-4.799336,-0.033838,-0.069944,0.069944
2100,2100,2100,2100,2100,2021,3231,3433,1,1.02974,0.814908,0.214833,0.494498,0.149075,0.535179,0.782609,1608.0,349,4,0.924587,0.884064,0.040523,0.430468,0.179842,0.506669,0.6,1550.0,60,13,59.0,0.105153,-0.069156,0.174309,-0.030767,0.02851,0.06403,-9,0.182609,289,531.0,3481.0,9,59.0,52,0.145676,0.109679,0.06403,-0.06403,83521,74.16087,3433,69.815,4.34587,4.34587,0.035997,0.030384,3231,15.893544,0.142265,10.731573,0.123316,5.161971,0.018949,0.17431,-0.17431
2101,2101,2101,2101,2101,2021,3235,3277,1,1.031566,0.962069,0.069497,0.50792,0.173771,0.511068,0.615385,1555.0,154,7,1.003432,0.921553,0.081878,0.499506,0.186663,0.519573,0.652174,1552.0,158,10,2.0,0.028135,0.040516,-0.012381,-0.012891,-0.008505,0.008414,-3,-0.036789,-4,6.0,4.0,3,2.0,70,0.110013,0.041363,0.008414,-0.008414,16,74.353846,3277,74.880435,-0.526589,0.526589,0.06865,0.000153,3235,14.226519,0.156745,18.313692,0.137817,-4.087173,0.018928,-0.012381,0.012381
2102,2102,2102,2102,2102,2021,3257,3265,1,1.106074,0.854801,0.251273,0.526807,0.163114,0.536283,0.884615,1647.0,439,2,0.958133,0.757129,0.201003,0.468031,0.196606,0.531894,0.857143,1610.0,285,15,37.0,0.147942,0.097672,0.05027,-0.033492,0.004389,0.058775,-13,0.027473,154,481.0,1369.0,13,37.0,30,0.348945,0.103332,0.058776,-0.058776,23716,71.071154,3265,66.522619,4.548535,4.548535,0.245613,0.002527,3257,15.536607,0.160105,11.456751,0.146012,4.079856,0.014093,0.05027,-0.05027
2103,2103,2103,2103,2103,2021,3268,3291,1,1.191272,0.919698,0.271575,0.556073,0.156149,0.55083,0.923077,1672.0,546,2,1.004897,0.850338,0.15456,0.49737,0.198906,0.513925,0.727273,1578.0,261,15,94.0,0.186375,0.06936,0.117015,-0.042757,0.036906,0.058702,-13,0.195804,285,1222.0,8836.0,13,94.0,30,0.340934,0.085199,0.058703,-0.058703,81225,76.655769,3291,72.842045,3.813724,3.813724,0.255735,0.013693,3268,14.237977,0.139692,15.645768,0.161651,-1.40779,-0.021958,0.117015,-0.117015
2104,2104,2104,2104,2104,2021,3283,3413,1,0.992941,0.819186,0.173755,0.463584,0.177677,0.580984,0.909091,1640.0,260,5,0.973703,0.81662,0.157083,0.505954,0.194807,0.509311,0.866667,1594.0,143,12,46.0,0.019238,0.002566,0.016672,-0.01713,0.071673,-0.042369,-7,0.042424,117,322.0,2116.0,7,46.0,60,0.176321,0.154517,-0.04237,0.04237,13689,70.347727,3413,67.131667,3.216061,3.216061,0.021804,0.000278,3283,11.729638,0.131161,8.667399,0.111772,3.062239,0.019389,0.016672,-0.016672
2105,2105,2105,2105,2105,2021,3321,3416,1,0.936577,0.853978,0.082598,0.43589,0.149646,0.475461,0.652174,1557.0,154,7,0.866211,0.733707,0.132504,0.449577,0.251879,0.541684,0.8,1600.0,163,10,-43.0,0.070366,0.120272,-0.049906,-0.102233,-0.066223,-0.013686,-3,-0.147826,-9,-129.0,1849.0,3,43.0,70,0.20287,0.012233,-0.013687,0.013687,81,73.029348,3416,67.27125,5.758098,5.758098,0.190637,0.002491,3321,17.892189,0.14324,10.574423,0.08414,7.317766,0.059101,-0.049906,0.049906
2106,2106,2106,2106,2106,2021,3332,3377,1,1.029767,0.867997,0.16177,0.50315,0.162676,0.531913,0.619048,1536.0,262,6,1.062949,0.847267,0.215683,0.503168,0.155007,0.535418,0.782609,1599.0,342,11,-63.0,-0.033183,0.02073,-0.053913,0.007669,-0.003505,-1.8e-05,-5,-0.163561,-80,-315.0,3969.0,5,63.0,66,0.1825,0.194952,-1.8e-05,1.8e-05,6400,70.685714,3377,70.484783,0.200932,0.200932,-0.012452,0.002907,3332,24.727756,0.194493,17.715695,0.183171,7.012061,0.011322,-0.053913,0.053913
2107,2107,2107,2107,2107,2021,3133,3400,0,0.987409,0.923982,0.063428,0.484263,0.176419,0.509703,0.592593,1544.0,124,11,0.952691,0.867207,0.085484,0.44648,0.185827,0.524143,0.666667,1571.0,191,6,-27.0,0.034718,0.056775,-0.022056,-0.009408,-0.014439,0.037783,5,-0.074074,-67,-135.0,729.0,5,27.0,66,0.120202,0.028709,0.037783,-0.037783,4489,70.707407,3400,73.094444,-2.387037,2.387037,0.091493,0.000486,3133,15.672757,0.145069,17.739408,0.164767,-2.066651,-0.019698,-0.022056,0.022056
2108,2108,2108,2108,2108,2021,3401,3407,1,1.021971,0.824969,0.197002,0.513187,0.197573,0.543099,0.92,1666.0,362,2,0.993485,0.858787,0.134699,0.442737,0.184292,0.567825,0.8,1619.0,285,15,47.0,0.028485,-0.033818,0.062304,0.013281,-0.024727,0.070449,-13,0.12,77,611.0,2209.0,13,47.0,30,0.163184,0.168516,0.07045,-0.07045,5929,73.503,3407,85.117,-11.614,11.614,-0.005332,0.003882,3401,17.663805,0.162331,16.545392,0.128918,1.118413,0.033413,0.062303,-0.062303
2109,2109,2109,2109,2109,2021,3417,3461,1,1.011074,0.829175,0.181899,0.459294,0.162708,0.554593,0.761905,1593.0,290,3,0.927427,0.866689,0.060738,0.477505,0.165432,0.484951,0.608696,1545.0,102,14,48.0,0.083647,-0.037514,0.121161,-0.002724,0.069642,-0.018211,-11,0.153209,188,528.0,2304.0,11,48.0,42,0.144385,0.098252,-0.018211,0.018211,35344,71.142857,3461,66.651087,4.49177,4.49177,0.046133,0.01468,3417,20.650954,0.194698,15.596696,0.132549,5.054258,0.062149,0.121161,-0.121161
2110,2110,2110,2110,2110,2021,3116,3460,0,1.069838,0.961267,0.108571,0.528498,0.131333,0.430341,0.703704,1587.0,243,4,0.947642,0.805606,0.142036,0.440065,0.207747,0.598097,0.72,1583.0,205,13,3.0,0.122196,0.155661,-0.033465,-0.076414,-0.167757,0.088434,-9,-0.016296,38,27.0,9.0,9,3.0,52,0.264232,-0.013625,0.088433,-0.088433,1444,77.844444,3460,67.183,10.661444,10.661444,0.277857,0.00112,3116,19.277328,0.136106,12.301761,0.112987,6.975567,0.023119,-0.033465,0.033465
2111,2111,2111,2111,2111,2021,3124,3439,1,1.069652,0.719116,0.350536,0.510527,0.213256,0.641705,0.925926,1681.0,732,2,1.002889,0.8877,0.115188,0.510062,0.184297,0.515789,0.608696,1548.0,186,7,133.0,0.066763,-0.168585,0.235348,0.028959,0.125916,0.000465,-5,0.31723,546,665.0,17689.0,5,133.0,14,0.181952,0.283773,0.000465,-0.000465,298116,76.119444,3439,73.038043,3.081401,3.081401,-0.101821,0.055389,3124,23.133947,0.166688,13.607862,0.139272,9.526084,0.027416,0.235348,-0.235348
2112,2112,2112,2112,2112,2021,3163,3393,1,1.114524,0.690983,0.423542,0.569954,0.190044,0.599232,0.96,1679.0,788,1,0.956007,0.929832,0.026174,0.474515,0.213015,0.524577,0.619048,1547.0,60,8,132.0,0.158518,-0.23885,0.397367,-0.022971,0.074655,0.095438,-7,0.340952,728,924.0,17424.0,7,132.0,8,0.184692,0.265024,0.095439,-0.095439,529984,73.708,3393,75.604762,-1.896762,1.896762,-0.080332,0.157901,3163,16.268886,0.152586,14.619459,0.157751,1.649428,-0.005165,0.397368,-0.397368
2113,2113,2113,2113,2113,2021,3210,3452,1,0.956945,0.891151,0.065794,0.473467,0.175098,0.522653,0.652174,1559.0,97,5,0.981086,0.895597,0.085489,0.487491,0.193834,0.523773,0.777778,1612.0,176,4,-53.0,-0.024141,-0.004446,-0.019695,-0.018735,-0.00112,-0.014023,1,-0.125604,-79,-53.0,2809.0,1,53.0,20,0.061348,0.089935,-0.014024,0.014024,6241,69.073913,3452,74.180556,-5.106643,5.106643,-0.028587,0.000388,3210,12.823829,0.133648,15.214796,0.147905,-2.390967,-0.014258,-0.019695,0.019695
2114,2114,2114,2114,2114,2021,3234,3246,1,1.140815,1.041318,0.099497,0.597364,0.185136,0.500515,0.666667,1578.0,165,5,1.015856,0.916494,0.099362,0.491865,0.167896,0.494748,0.68,1573.0,182,4,5.0,0.124959,0.124823,0.000136,0.01724,0.005767,0.105499,1,-0.013333,-17,5.0,25.0,1,5.0,20,0.224321,-0.025462,0.105499,-0.105499,289,76.090741,3246,72.003,4.087741,4.087741,0.249783,0.0,3234,14.175638,0.115488,18.379155,0.153536,-4.203517,-0.038049,0.000135,-0.000135
2115,2115,2115,2115,2115,2021,3276,3397,1,1.014257,0.89087,0.123387,0.492646,0.205836,0.589718,0.736842,1571.0,197,6,0.975005,0.836811,0.138194,0.479064,0.218417,0.590238,0.695652,1581.0,224,3,-10.0,0.039252,0.05406,-0.014807,-0.012581,-0.00052,0.013582,3,0.04119,-27,-30.0,100.0,3,10.0,18,0.177446,0.084135,0.013582,-0.013582,729,73.784211,3397,73.941304,-0.157094,0.157094,0.093311,0.000219,3276,19.368389,0.159689,16.133583,0.143845,3.234807,0.015844,-0.014807,0.014807
2116,2116,2116,2116,2116,2021,3301,3378,1,1.055005,0.846516,0.208489,0.524423,0.169061,0.555939,0.909091,1651.0,347,1,0.958461,0.787924,0.170537,0.435469,0.193336,0.56064,0.857143,1624.0,238,8,27.0,0.096545,0.058592,0.037953,-0.024275,-0.004701,0.088954,-7,0.051948,109,189.0,729.0,7,27.0,8,0.267081,0.111945,0.088954,-0.088954,11881,73.205682,3378,68.511905,4.693777,4.693777,0.155136,0.00144,3301,14.963231,0.138199,14.961061,0.14107,0.00217,-0.002871,0.037952,-0.037952
2117,2117,2117,2117,2117,2021,3333,3376,0,1.007475,0.967188,0.040287,0.529792,0.191654,0.521597,0.588235,1540.0,23,8,1.012902,0.791461,0.221441,0.472788,0.182997,0.597715,0.846154,1651.0,455,1,-111.0,-0.005427,0.175727,-0.181154,0.008656,-0.076118,0.057004,7,-0.257919,-432,-777.0,12321.0,7,111.0,8,0.216014,0.045714,0.057004,-0.057004,186624,70.930882,3376,75.783654,-4.852771,4.852771,0.1703,0.032817,3333,17.363544,0.198335,21.453671,0.193836,-4.090127,0.004499,-0.181154,0.181154
2118,2118,2118,2118,2118,2021,3329,3390,0,0.958435,0.830348,0.128087,0.477643,0.17307,0.514176,0.692308,1581.0,234,8,1.105449,0.743247,0.362203,0.532336,0.172294,0.589029,0.925926,1675.0,694,1,-94.0,-0.147014,0.087102,-0.234116,0.000777,-0.074853,-0.054692,7,-0.233618,-460,-658.0,8836.0,7,94.0,8,0.215188,0.275101,-0.054693,0.054693,211600,74.183654,3390,70.851852,3.331802,3.331802,-0.059913,0.05481,3329,15.304901,0.153903,17.112332,0.130587,-1.807431,0.023316,-0.234116,0.234116
2119,2119,2119,2119,2119,2021,3112,3140,1,0.936438,0.78435,0.152087,0.456088,0.173497,0.506599,0.761905,1582.0,221,3,0.985304,0.851553,0.133751,0.508294,0.196043,0.52544,0.782609,1599.0,233,11,-17.0,-0.048867,-0.067203,0.018336,-0.022546,-0.018841,-0.052206,-8,-0.020704,-12,-136.0,289.0,8,17.0,33,0.084885,0.200954,-0.052206,0.052206,144,71.194048,3140,70.066304,1.127743,1.127743,-0.116069,0.000336,3112,17.491767,0.159787,13.70237,0.129063,3.789397,0.030725,0.018336,-0.018336
2120,2120,2120,2120,2120,2021,3125,3231,0,1.036724,0.852556,0.184168,0.517305,0.194261,0.503717,0.8,1621.0,308,12,1.02974,0.814908,0.214833,0.494498,0.149075,0.535179,0.782609,1608.0,349,4,13.0,0.006984,0.037649,-0.030665,0.045186,-0.031462,0.022806,8,0.017391,-41,104.0,169.0,8,13.0,48,0.221816,0.177184,0.022807,-0.022807,1681,68.053,3231,74.16087,-6.10787,6.10787,0.044632,0.00094,3125,15.347964,0.138568,15.893544,0.142265,-0.54558,-0.003697,-0.030665,0.030665
2121,2121,2121,2121,2121,2021,3257,3321,1,1.106074,0.854801,0.251273,0.526807,0.163114,0.536283,0.884615,1647.0,439,2,0.936577,0.853978,0.082598,0.43589,0.149646,0.475461,0.652174,1557.0,154,7,90.0,0.169498,0.000823,0.168675,0.013468,0.060822,0.090916,-5,0.232441,285,450.0,8100.0,5,90.0,14,0.252096,0.081776,0.090917,-0.090917,81225,71.071154,3321,73.029348,-1.958194,1.958194,0.17032,0.028451,3257,15.536607,0.160105,17.892189,0.14324,-2.355582,0.016865,0.168675,-0.168675
2122,2122,2122,2122,2122,2021,3104,3268,0,1.035498,0.96446,0.071038,0.505322,0.177075,0.507578,0.64,1552.0,119,7,1.191272,0.919698,0.271575,0.556073,0.156149,0.55083,0.923077,1672.0,546,2,-120.0,-0.155774,0.044763,-0.200537,0.020927,-0.043253,-0.05075,5,-0.283077,-427,-600.0,14400.0,5,120.0,14,0.1158,0.226812,-0.050751,0.050751,182329,72.491,3268,76.655769,-4.164769,4.164769,-0.111012,0.040215,3104,17.486376,0.154789,14.237977,0.139692,3.248398,0.015097,-0.200537,0.200537
2123,2123,2123,2123,2123,2021,3283,3460,1,0.992941,0.819186,0.173755,0.463584,0.177677,0.580984,0.909091,1640.0,260,5,0.947642,0.805606,0.142036,0.440065,0.207747,0.598097,0.72,1583.0,205,13,57.0,0.045299,0.013581,0.031719,-0.030069,-0.017114,0.02352,-8,0.189091,55,456.0,3249.0,8,57.0,65,0.187335,0.128456,0.023519,-0.023519,3025,70.347727,3460,67.183,3.164727,3.164727,0.058879,0.001006,3283,11.729638,0.131161,12.301761,0.112987,-0.572123,0.018175,0.031719,-0.031719
2124,2124,2124,2124,2124,2021,3208,3332,0,0.955261,0.802035,0.153226,0.48056,0.218778,0.544566,0.769231,1614.0,296,3,1.029767,0.867997,0.16177,0.50315,0.162676,0.531913,0.619048,1536.0,262,6,78.0,-0.074506,-0.065962,-0.008544,0.056102,0.012654,-0.02259,-3,0.150183,34,234.0,6084.0,3,78.0,18,0.087264,0.227732,-0.02259,0.02259,1156,75.647115,3332,70.685714,4.961401,4.961401,-0.140468,7.3e-05,3208,16.598981,0.16834,24.727756,0.194493,-8.128775,-0.026153,-0.008544,0.008544
